posting_date,work_year,job_title,ai_role_category,experience_level,employment_type,salary_usd,salary_band,company_location,region,employee_residence,remote_type,company_size,industry,ai_tools_required,yoy_demand_change,high_demand,ai_disruption_risk,data_note
2024-10-19,2024,Data Science Consultant,Other AI / Data,Senior,Full-Time,120654.0,$120K-$180K,United States,North America,United States,Hybrid,Large (250+),Technology,"R, Python, SQL, ggplot2",0.08,False,Medium,extrapolated
2024-04-07,2024,Data Science Manager,Leadership,Senior,Full-Time,227882.0,$180K-$250K,United States,North America,United States,On-site,Medium (50-250),Technology,"Python, SQL, Snowflake, dbt",0.1,True,Medium,extrapolated
2024-07-15,2024,Deep Learning Engineer,Other AI / Data,Senior,Full-Time,161132.0,$120K-$180K,United States,North America,United States,Remote,Medium (50-250),Technology,"Python, SQL, Plotly, Streamlit",0.08,False,Medium,extrapolated
2024-05-13,2024,Data Science Lead,Other AI / Data,Mid Level,Full-Time,144443.0,$120K-$180K,United States,North America,United States,On-site,Medium (50-250),Technology,"R, Python, LlamaIndex, ggplot2",0.08,False,Medium,extrapolated
2024-11-12,2024,Applied Machine Learning Scientist,Machine Learning,Executive,Full-Time,112618.0,$80K-$120K,United States,North America,United States,Remote,Medium (50-250),Technology,"Python, PyTorch, Scikit-learn, MLflow",0.22,True,Low,extrapolated
2024-04-24,2024,BI Developer,Data Analytics,Executive,Full-Time,191365.0,$180K-$250K,United States,North America,United States,On-site,Medium (50-250),Technology,"SQL, Mixpanel, Python, Amplitude",0.05,False,High,extrapolated
2024-11-19,2024,Research Engineer,Other AI / Data,Senior,Full-Time,162845.0,$120K-$180K,France,Europe,France,Remote,Large (250+),Automotive,"Python, SQL, Scikit-learn, Tableau",0.08,False,Medium,extrapolated
2024-02-27,2024,Product Data Analyst,Data Analytics,Mid Level,Full-Time,15000.0,<$50K,Pakistan,Asia Pacific,Pakistan,Hybrid,Medium (50-250),Education,"SQL, Metabase, Python, Postgres",0.05,False,High,extrapolated
2024-02-04,2024,Deep Learning Researcher,Other AI / Data,Mid Level,Full-Time,102063.0,$80K-$120K,United States,North America,United States,On-site,Medium (50-250),Technology,"Python, SQL, LangFuse, Matplotlib",0.08,False,Medium,extrapolated
2024-09-08,2024,Analytics Engineer,Data Analytics,Senior,Full-Time,222373.0,$180K-$250K,United States,North America,United States,Hybrid,Medium (50-250),Healthcare,"SQL, Mode, Python, Redshift",0.05,False,High,extrapolated
2024-03-26,2024,Compliance Data Analyst,Data Analytics,Senior,Full-Time,35219.0,<$50K,India,Asia Pacific,India,On-site,Medium (50-250),Education,"Excel, SQL, Power BI, RAG",0.05,False,High,extrapolated
2024-12-03,2024,Machine Learning Engineer,Machine Learning,Entry Level,Full-Time,107318.0,$80K-$120K,United States,North America,United States,Hybrid,Large (250+),Healthcare,"Python, AutoML, H2O, PyCaret",0.22,True,Low,extrapolated
2024-05-15,2024,Data Analyst,Data Analytics,Senior,Full-Time,128068.0,$120K-$180K,Japan,Asia Pacific,Japan,On-site,Medium (50-250),Consulting,"SQL, LangFuse, Tableau, Excel",0.05,False,High,extrapolated
2024-12-23,2024,AI Developer,Other AI / Data,Mid Level,Full-Time,91405.0,$80K-$120K,Germany,Europe,Germany,Remote,Medium (50-250),Healthcare,"Python, LangSmith, SQL, AWS",0.08,False,Medium,extrapolated
2024-11-11,2024,Data Lead,Other AI / Data,Senior,Full-Time,237876.0,$180K-$250K,United States,North America,United States,On-site,Medium (50-250),Automotive,"LangChain, Scikit-learn, FastAPI, Docker",0.08,False,Medium,extrapolated
2024-11-06,2024,Head of Data,Leadership,Senior,Full-Time,305097.0,$250K+,United States,North America,United States,On-site,Medium (50-250),Consulting,"Python, SQL, GPT-4, Notion",0.1,True,Medium,extrapolated
2024-06-15,2024,Data Manager,Leadership,Mid Level,Full-Time,122714.0,$120K-$180K,United States,North America,United States,On-site,Medium (50-250),Technology,"Python, SQL, Snowflake, dbt",0.1,True,Medium,extrapolated
2024-04-22,2024,BI Developer,Data Analytics,Mid Level,Full-Time,100750.0,$80K-$120K,Switzerland,Europe,Switzerland,Hybrid,Medium (50-250),Technology,"SQL, Superset, dbt, Snowflake",0.05,False,High,extrapolated
2024-08-19,2024,Data Science Manager,Leadership,Senior,Full-Time,267302.0,$250K+,United States,North America,United States,On-site,Medium (50-250),Technology,"SQL, BigQuery, Looker, Asana",0.1,True,Medium,extrapolated
2024-04-05,2024,Data Science Manager,Leadership,Senior,Full-Time,268250.0,$250K+,United States,North America,United States,On-site,Medium (50-250),Technology,"SQL, Looker, Pinecone, Notion",0.1,True,Medium,extrapolated
2024-05-31,2024,Machine Learning Engineer,Machine Learning,Mid Level,Full-Time,157731.0,$120K-$180K,Netherlands,Europe,Netherlands,Remote,Medium (50-250),Technology,"Python, Spark MLlib, Claude API, MLflow",0.22,True,Low,extrapolated
2024-10-20,2024,Applied Scientist,Data Science,Executive,Full-Time,266617.0,$250K+,United States,North America,United States,On-site,Medium (50-250),Finance,"R, Python, SAS, Tableau",0.12,True,Medium,extrapolated
2024-06-15,2024,Machine Learning Engineer,Machine Learning,Mid Level,Part-Time,153144.0,$120K-$180K,France,Europe,France,Hybrid,Small (<50),Technology,"Python, XGBoost, SHAP, Plotly",0.22,True,Low,extrapolated
2024-11-08,2024,Deep Learning Engineer,Other AI / Data,Mid Level,Full-Time,130793.0,$120K-$180K,United Kingdom,Europe,United Kingdom,Remote,Medium (50-250),E-Commerce,"Python, TensorFlow, SQL, AWS",0.08,False,Medium,extrapolated
2024-12-12,2024,Data Science Manager,Leadership,Senior,Full-Time,261880.0,$250K+,United States,North America,United States,On-site,Medium (50-250),Technology,"Python, SQL, Databricks, Jira",0.1,True,Medium,extrapolated
2024-08-06,2024,Data Modeler,Other AI / Data,Mid Level,Full-Time,101342.0,$80K-$120K,France,Europe,France,On-site,Medium (50-250),Technology,"Python, TensorFlow, SQL, LangSmith",0.08,False,Medium,extrapolated
2024-04-21,2024,Machine Learning Scientist,Machine Learning,Senior,Full-Time,249499.0,$180K-$250K,United States,North America,United States,On-site,Medium (50-250),Healthcare,"Python, PyTorch, Scikit-learn, MLflow",0.22,True,Low,extrapolated
2024-12-25,2024,Business Intelligence Engineer,Other AI / Data,Senior,Full-Time,198673.0,$180K-$250K,Canada,North America,Canada,On-site,Large (250+),Technology,"Python, Pinecone, FastAPI, Docker",0.08,False,Medium,extrapolated
2024-03-25,2024,Research Engineer,Other AI / Data,Senior,Full-Time,197810.0,$180K-$250K,United States,North America,United States,Remote,Medium (50-250),Technology,"Python, SQL, Spark, Power BI",0.08,False,Medium,extrapolated
2024-12-04,2024,Machine Learning Infrastructure Engineer,Machine Learning,Senior,Full-Time,200339.0,$180K-$250K,Japan,Asia Pacific,Japan,Hybrid,Small (<50),E-Commerce,"Python, Scikit-learn, Imbalanced-learn, SMOTE",0.22,True,Low,extrapolated
2024-05-11,2024,Data Manager,Leadership,Senior,Full-Time,158325.0,$120K-$180K,United States,North America,United States,On-site,Large (250+),Technology,"SQL, BigQuery, Looker, LlamaIndex",0.1,True,Medium,extrapolated
2024-07-19,2024,Machine Learning Software Engineer,Machine Learning,Senior,Full-Time,197108.0,$180K-$250K,Canada,North America,Canada,Remote,Medium (50-250),Technology,"Python, Spark MLlib, Databricks, MLflow",0.22,True,Low,extrapolated
2024-10-10,2024,Data Architect,Other AI / Data,Entry Level,Full-Time,99962.0,$80K-$120K,India,Asia Pacific,India,Hybrid,Medium (50-250),Technology,"Python, SQL, Plotly, Streamlit",0.08,False,Medium,extrapolated
2024-11-13,2024,Business Intelligence Engineer,Other AI / Data,Senior,Part-Time,196517.0,$180K-$250K,United States,North America,United States,Remote,Medium (50-250),Technology,"Python, R, SQL, Excel",0.08,False,Medium,extrapolated
2024-06-19,2024,Data Specialist,Other AI / Data,Senior,Full-Time,139538.0,$120K-$180K,Netherlands,Europe,Netherlands,Remote,Medium (50-250),Finance,"Python, SQL, Airflow, Claude API",0.08,False,Medium,extrapolated
2024-05-08,2024,Deep Learning Engineer,Other AI / Data,Senior,Full-Time,168100.0,$120K-$180K,United States,North America,United States,Hybrid,Medium (50-250),Technology,"LangSmith, SQL, Spark, Power BI",0.08,False,Medium,extrapolated
2024-03-04,2024,Data Modeler,Other AI / Data,Senior,Full-Time,140797.0,$120K-$180K,United States,North America,United States,On-site,Medium (50-250),Healthcare,"Python, Scikit-learn, FastAPI, Docker",0.08,False,Medium,extrapolated
2024-03-04,2024,Machine Learning Infrastructure Engineer,Machine Learning,Senior,Full-Time,192580.0,$180K-$250K,Australia,Asia Pacific,Australia,Remote,Small (<50),Healthcare,"Python, TensorFlow, TFX, Vertex AI",0.22,True,Low,extrapolated
2024-02-20,2024,Machine Learning Engineer,Machine Learning,Entry Level,Full-Time,99014.0,$80K-$120K,United States,North America,United States,Remote,Small (<50),Technology,"Python, XGBoost, SHAP, Plotly",0.22,True,Low,extrapolated
2024-06-11,2024,Big Data Architect,Other AI / Data,Senior,Full-Time,168726.0,$120K-$180K,India,Asia Pacific,India,Remote,Large (250+),Technology,"Python, RAG, SQL, Looker",0.08,False,Medium,extrapolated
2024-06-22,2024,Data Architect,Other AI / Data,Mid Level,Part-Time,165648.0,$120K-$180K,United States,North America,United States,Remote,Large (250+),Healthcare,"Python, TensorFlow, GPT-4, AWS",0.08,False,Medium,extrapolated
2024-07-26,2024,Data Architect,Other AI / Data,Mid Level,Full-Time,147010.0,$120K-$180K,United States,North America,United States,Hybrid,Medium (50-250),Technology,"Python, TensorFlow, SQL, AWS",0.08,False,Medium,extrapolated
2024-08-22,2024,Data Analytics Manager,Data Analytics,Senior,Full-Time,172826.0,$120K-$180K,United States,North America,United States,Hybrid,Medium (50-250),Technology,"Python, SQL, Tableau, Pandas",0.05,False,High,extrapolated
2024-02-26,2024,Data Science Lead,Other AI / Data,Entry Level,Full-Time,103170.0,$80K-$120K,South Korea,Asia Pacific,South Korea,On-site,Large (250+),Technology,"Python, TensorFlow, SQL, AWS",0.08,False,Medium,extrapolated
2024-11-28,2024,Applied Machine Learning Engineer,Machine Learning,Senior,Full-Time,116471.0,$80K-$120K,United States,North America,United States,On-site,Medium (50-250),Technology,"Python, XGBoost, SHAP, Plotly",0.22,True,Low,extrapolated
2024-09-28,2024,Analytics Engineer,Data Analytics,Mid Level,Full-Time,157380.0,$120K-$180K,United States,North America,United States,On-site,Medium (50-250),Technology,"SQL, RAG, Hex, Snowflake",0.05,False,High,extrapolated
2024-04-08,2024,Analytics Engineer,Data Analytics,Senior,Full-Time,216713.0,$180K-$250K,United States,North America,United States,Remote,Large (250+),Technology,"SQL, Mixpanel, LangSmith, Amplitude",0.05,False,High,extrapolated
2024-02-19,2024,ETL Engineer,Data Engineering,Senior,Full-Time,94316.0,$80K-$120K,United Kingdom,Europe,United Kingdom,On-site,Medium (50-250),Finance,"Python, Databricks, GPT-4, SQL",0.18,True,Medium,extrapolated
2024-06-04,2024,Head of Data Science,Leadership,Mid Level,Full-Time,144649.0,$120K-$180K,United Kingdom,Europe,United Kingdom,On-site,Medium (50-250),Healthcare,"Python, SQL, Databricks, Jira",0.1,True,Medium,extrapolated
2024-09-15,2024,Data Science Lead,Other AI / Data,Mid Level,Full-Time,153209.0,$120K-$180K,United States,North America,United States,Hybrid,Medium (50-250),Technology,"Python, dbt, SQL, Looker",0.08,False,Medium,extrapolated
2024-08-16,2024,Analytics Engineer,Data Analytics,Senior,Full-Time,192618.0,$180K-$250K,United States,North America,United States,On-site,Medium (50-250),E-Commerce,"Python, SQL, Tableau, Pandas",0.05,False,High,extrapolated
2024-01-16,2024,Big Data Architect,Other AI / Data,Mid Level,Full-Time,157109.0,$120K-$180K,United States,North America,United States,On-site,Medium (50-250),Technology,"Python, SQL, LangFuse, Tableau",0.08,False,Medium,extrapolated
2024-05-06,2024,BI Developer,Data Analytics,Senior,Full-Time,146402.0,$120K-$180K,United States,North America,United States,Hybrid,Medium (50-250),Technology,"SQL, LangSmith, Hex, Snowflake",0.05,False,High,extrapolated
2024-08-31,2024,Research Engineer,Other AI / Data,Mid Level,Full-Time,135633.0,$120K-$180K,United States,North America,United States,On-site,Medium (50-250),Finance,"Python, SQL, Scikit-learn, Tableau",0.08,False,Medium,extrapolated
2024-08-18,2024,AI Developer,Other AI / Data,Entry Level,Contract,67224.0,$50K-$80K,United States,North America,United States,Hybrid,Medium (50-250),Healthcare,"Python, SQL, Plotly, Streamlit",0.08,False,Medium,extrapolated
2024-05-21,2024,Data Scientist,Data Science,Senior,Full-Time,207945.0,$180K-$250K,Canada,North America,Canada,On-site,Large (250+),Technology,"Python, Pandas, Scikit-learn, Matplotlib",0.12,True,Medium,extrapolated
2024-09-27,2024,Data Architect,Other AI / Data,Mid Level,Full-Time,165546.0,$120K-$180K,Netherlands,Europe,Netherlands,Remote,Large (250+),Technology,"Python, TensorFlow, SQL, AWS",0.08,False,Medium,extrapolated
2024-11-05,2024,Data Science Lead,Other AI / Data,Senior,Full-Time,189028.0,$180K-$250K,Singapore,Asia Pacific,Singapore,Remote,Medium (50-250),Technology,"Python, SQL, Spark, Power BI",0.08,False,Medium,extrapolated
2024-07-25,2024,Analytics Engineer,Data Analytics,Mid Level,Freelance,144508.0,$120K-$180K,United States,North America,United States,On-site,Small (<50),Technology,"SQL, Python, Tableau, Excel",0.05,False,High,extrapolated
2024-02-25,2024,Analytics Engineer,Data Analytics,Senior,Full-Time,211581.0,$180K-$250K,United States,North America,United States,On-site,Medium (50-250),Technology,"LangSmith, Mixpanel, Python, Amplitude",0.05,False,High,extrapolated
2024-09-25,2024,Data Science Manager,Leadership,Senior,Full-Time,241817.0,$180K-$250K,United States,North America,United States,On-site,Medium (50-250),Media & Entertainment,"SQL, BigQuery, Claude API, Asana",0.1,True,Medium,extrapolated
2024-01-31,2024,AI Developer,Other AI / Data,Mid Level,Full-Time,81546.0,$80K-$120K,United States,North America,United States,On-site,Medium (50-250),Technology,"R, Python, SQL, ggplot2",0.08,False,Medium,extrapolated
2024-02-01,2024,Data Manager,Leadership,Senior,Full-Time,137612.0,$120K-$180K,United States,North America,United States,On-site,Medium (50-250),Technology,"LangSmith, Spark, Databricks, Confluence",0.1,True,Medium,extrapolated
2024-03-16,2024,Deep Learning Researcher,Other AI / Data,Mid Level,Full-Time,124139.0,$120K-$180K,UAE,Middle East,UAE,On-site,Medium (50-250),Technology,"LangSmith, SQL, Scikit-learn, Tableau",0.08,False,Medium,extrapolated
2024-01-20,2024,Data Manager,Leadership,Senior,Full-Time,144187.0,$120K-$180K,Israel,Middle East,Israel,On-site,Large (250+),Technology,"Python, SQL, GPT-4, RAG",0.1,True,Medium,extrapolated
2024-08-03,2024,Data Science Lead,Other AI / Data,Senior,Full-Time,197853.0,$180K-$250K,United States,North America,United States,On-site,Medium (50-250),Technology,"Claude API, SQL, Pandas, Matplotlib",0.08,False,Medium,extrapolated
2024-02-25,2024,Research Engineer,Other AI / Data,Senior,Full-Time,203530.0,$180K-$250K,United States,North America,United States,Hybrid,Medium (50-250),Technology,"Python, Weaviate, Scikit-learn, Tableau",0.08,False,Medium,extrapolated
2024-10-23,2024,Applied Machine Learning Scientist,Machine Learning,Senior,Full-Time,82712.0,$80K-$120K,Germany,Europe,Germany,Hybrid,Medium (50-250),Technology,"Python, LightGBM, Weaviate, Optuna",0.22,True,Low,extrapolated
2024-02-23,2024,Machine Learning Engineer,Machine Learning,Mid Level,Full-Time,151563.0,$120K-$180K,South Korea,Asia Pacific,South Korea,On-site,Medium (50-250),Technology,"Python, LangChain, Scikit-learn, MLflow",0.22,True,Low,extrapolated
2024-03-19,2024,Data Manager,Leadership,Mid Level,Full-Time,107171.0,$80K-$120K,United States,North America,United States,Hybrid,Medium (50-250),Technology,"Python, SQL, Power BI, Confluence",0.1,True,Medium,extrapolated
2024-12-30,2024,Applied Machine Learning Engineer,Machine Learning,Senior,Full-Time,112267.0,$80K-$120K,United States,North America,United States,Remote,Medium (50-250),Technology,"Python, LightGBM, CatBoost, Optuna",0.22,True,Low,extrapolated
2024-09-07,2024,Data Science Manager,Leadership,Senior,Full-Time,226347.0,$180K-$250K,United States,North America,United States,Hybrid,Small (<50),Consulting,"SQL, Looker, Jira, Notion",0.1,True,Medium,extrapolated
2024-08-09,2024,Machine Learning Engineer,Machine Learning,Senior,Full-Time,170069.0,$120K-$180K,Canada,North America,Canada,On-site,Medium (50-250),Finance,"Python, Scikit-learn, XGBoost, Pandas",0.22,True,Low,extrapolated
2024-05-16,2024,Data Science Manager,Leadership,Senior,Full-Time,229619.0,$180K-$250K,Australia,Asia Pacific,Australia,Remote,Medium (50-250),Technology,"SQL, Looker, Jira, Notion",0.1,True,Medium,extrapolated
2024-07-19,2024,Data Modeler,Other AI / Data,Senior,Full-Time,141850.0,$120K-$180K,United States,North America,United States,Hybrid,Medium (50-250),Consulting,"Python, SQL, Spark, Power BI",0.08,False,Medium,extrapolated
2024-05-11,2024,Machine Learning Engineer,Machine Learning,Senior,Full-Time,172036.0,$120K-$180K,United States,North America,United States,Remote,Medium (50-250),Government,"Python, Scikit-learn, Statsmodels, Pinecone",0.22,True,Low,extrapolated
2024-04-22,2024,Data Architect,Other AI / Data,Mid Level,Full-Time,146048.0,$120K-$180K,United States,North America,United States,Hybrid,Medium (50-250),Technology,"Python, SQL, LangFuse, Matplotlib",0.08,False,Medium,extrapolated
2024-01-13,2024,Data Science Lead,Other AI / Data,Senior,Full-Time,183376.0,$180K-$250K,Spain,Europe,Spain,Remote,Small (<50),Finance,"Python, Scikit-learn, FastAPI, Claude API",0.08,False,Medium,extrapolated
2024-11-05,2024,NLP Engineer,NLP / LLM,Senior,Full-Time,240543.0,$180K-$250K,United States,North America,United States,On-site,Medium (50-250),Consulting,"Python, GPT-4 API, LangChain, FAISS",0.45,True,Low,extrapolated
